"";"email";"id";"idLegislatura";"nome";"siglaPartido";"siglaUf";"uri";"uriPartido";"urlFoto"
"480";"dep.tiagomitraud@camara.leg.br";"204519";"56";"TIAGO MITRAUD";"NOVO";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/204519";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"https://www.camara.leg.br/internet/deputado/bandep/204519.jpg"
"481";"dep.tiririca@camara.leg.br";"160976";"56";"TIRIRICA";"PL";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/160976";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/160976.jpg"
"482";"dep.tito@camara.leg.br";"197438";"56";"TITO";"AVANTE";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/197438";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"https://www.camara.leg.br/internet/deputado/bandep/197438.jpg"
"483";"dep.toninhowandscheer@camara.leg.br";"178934";"56";"TONINHO WANDSCHEER";"PROS";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/178934";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"https://www.camara.leg.br/internet/deputado/bandep/178934.jpg"
"484";"dep.tuliogadelha@camara.leg.br";"157130";"56";"TÚLIO GADÊLHA";"PDT";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/157130";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/157130.jpg"
"485";"dep.ulduricojunior@camara.leg.br";"178863";"56";"ULDURICO JUNIOR";"PROS";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/178863";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"https://www.camara.leg.br/internet/deputado/bandep/178863.jpg"
"486";"dep.vaidonoliveira@camara.leg.br";"195866";"56";"VAIDON OLIVEIRA";"PROS";"CE";"https://dadosabertos.camara.leg.br/api/v2/deputados/195866";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"https://www.camara.leg.br/internet/deputado/bandep/195866.jpg"
"487";"dep.valdevannoventa@camara.leg.br";"204385";"56";"VALDEVAN NOVENTA";"PSC";"SE";"https://dadosabertos.camara.leg.br/api/v2/deputados/204385";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"https://www.camara.leg.br/internet/deputado/bandep/204385.jpg"
"488";"dep.valmirassuncao@camara.leg.br";"160610";"56";"VALMIR ASSUNÇÃO";"PT";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/160610";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/160610.jpg"
"489";"dep.vanderloubet@camara.leg.br";"74376";"56";"VANDER LOUBET";"PT";"MS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74376";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/74376.jpg"
"490";"dep.vanderleimacris@camara.leg.br";"141553";"56";"VANDERLEI MACRIS";"PSDB";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/141553";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/141553.jpg"
"491";"dep.vavamartins@camara.leg.br";"204505";"56";"VAVÁ MARTINS";"REPUBLICANOS";"PA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204505";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/204505.jpg"
"492";"dep.vermelho@camara.leg.br";"204396";"56";"VERMELHO";"PSD";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/204396";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/204396.jpg"
"493";"dep.vicentinho@camara.leg.br";"74283";"56";"VICENTINHO";"PT";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/74283";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/74283.jpg"
"494";"dep.vicentinhojunior@camara.leg.br";"137070";"56";"VICENTINHO JÚNIOR";"PL";"TO";"https://dadosabertos.camara.leg.br/api/v2/deputados/137070";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/137070.jpg"
"495";"dep.vilsondafetaemg@camara.leg.br";"204483";"56";"VILSON DA FETAEMG";"PSB";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/204483";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/204483.jpg"
"496";"dep.viniciuscarvalho@camara.leg.br";"141555";"56";"VINICIUS CARVALHO";"REPUBLICANOS";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/141555.jpg"
"497";"dep.viniciusfarah@camara.leg.br";"204478";"56";"VINICIUS FARAH";"MDB";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/204478";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"https://www.camara.leg.br/internet/deputado/bandep/204478.jpg"
"498";"dep.viniciuspoit@camara.leg.br";"204532";"56";"VINICIUS POIT";"NOVO";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204532";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"https://www.camara.leg.br/internet/deputado/bandep/204532.jpg"
"499";"dep.vitorhugo@camara.leg.br";"179587";"56";"VITOR HUGO";"PSL";"GO";"https://dadosabertos.camara.leg.br/api/v2/deputados/179587";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/179587.jpg"
"500";"dep.vitorlippi@camara.leg.br";"178992";"56";"VITOR LIPPI";"PSDB";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/178992";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/178992.jpg"
"501";"dep.waldenorpereira@camara.leg.br";"160569";"56";"WALDENOR PEREIRA";"PT";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/160569";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/160569.jpg"
"502";"dep.walteralves@camara.leg.br";"178952";"56";"WALTER ALVES";"MDB";"RN";"https://dadosabertos.camara.leg.br/api/v2/deputados/178952";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"https://www.camara.leg.br/internet/deputado/bandep/178952.jpg"
"503";"dep.welitonprado@camara.leg.br";"160518";"56";"WELITON PRADO";"PROS";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"https://www.camara.leg.br/internet/deputado/bandep/160518.jpg"
"504";"dep.wellingtonroberto@camara.leg.br";"74043";"56";"WELLINGTON ROBERTO";"PL";"PB";"https://dadosabertos.camara.leg.br/api/v2/deputados/74043";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/74043.jpg"
"505";"dep.wilsonsantiago@camara.leg.br";"74044";"56";"WILSON SANTIAGO";"PTB";"PB";"https://dadosabertos.camara.leg.br/api/v2/deputados/74044";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"https://www.camara.leg.br/internet/deputado/bandep/74044.jpg"
"506";"dep.wladimirgarotinho@camara.leg.br";"204463";"56";"WLADIMIR GAROTINHO";"PSD";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/204463";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/204463.jpg"
"507";"dep.wolneyqueiroz@camara.leg.br";"74439";"56";"WOLNEY QUEIROZ";"PDT";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/74439.jpg"
"508";"dep.zecarlos@camara.leg.br";"178889";"56";"ZÉ CARLOS";"PT";"MA";"https://dadosabertos.camara.leg.br/api/v2/deputados/178889";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/178889.jpg"
"509";"dep.zeneto@camara.leg.br";"204559";"56";"ZÉ NETO";"PT";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204559";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/204559.jpg"
"510";"dep.zesilva@camara.leg.br";"160632";"56";"ZÉ SILVA";"SOLIDARIEDADE";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/160632";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"https://www.camara.leg.br/internet/deputado/bandep/160632.jpg"
"511";"dep.zevitor@camara.leg.br";"204517";"56";"ZÉ VITOR";"PL";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/204517";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/204517.jpg"
"512";"dep.zecadirceu@camara.leg.br";"160592";"56";"ZECA DIRCEU";"PT";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/160592";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/160592.jpg"
